#Bandwidth	Vehicle Utilization	Number Initial Setup Jobs		Job Rate	Job Processing Time		Cars Arrived	Cars Departed	Jobs Completed	Jobs Failed	Jobs Total	VM Migrations Successful	VM Migrations Failed	VM Migrations Total	Avg Job Completion Time	MTTF	avg success VM Migration Time	avg jobs in initial setup	avg jobs in parking lot	avg jobs in job queue	avg cars in parking lot	Time Processing	Time Initializing	Time Backup	Time Finalization	Time VM
7500	80	300	30	0.25	210	Results	100789	53864.6	13784	4312.8	18096.8	785.6	9.2	794.8	991.5248	890.335	1.864242	297.1288	1284.326	12552.48	2558.556	290.3696	214.467	196.7476	225.098	0.10568542
7500	80	300	30	0.25	240	Results	100789	53864.6	12951.4	5224.8	18176.2	1294.4	15.6	1310	1100.512	873.6004	1.873972	296.7362	1335.986	12873.42	2558.556	355.5014	225.2268	214.206	231.5314	0.1797774
7500	80	300	30	0.25	270	Results	100789	53864.6	12266.4	5795.6	18062	1844.8	26	1870.8	1185.44	862.3246	1.803142	296.3494	1376.152	13092.92	2558.556	417.0136	232.2602	228.2874	233.2264	0.252239
7500	80	300	30	0.25	300	Results	100789	53864.6	11636.4	6297.8	17934.2	2573.4	33.8	2607.2	1263.93	850.5846	1.73436	296.0186	1411.932	13286.52	2558.556	478.6106	237.571	241.5806	231.5536	0.349252


7500	80	300	30	0.3	60	Results	100789	53864.6	17307.8	149.4	17457.2	0.2	0	0.2	515.082	1002.141	0.8	297.9608	905.7262	7512.086	2558.556	60.66188	165.4788	116.7336	169.1254	4.63526E-05
7500	80	300	30	0.3	90	Results	100789	53864.6	16989.8	447.6	17437.4	1.8	0	1.8	572.445	1006.6952	2.733334	297.7224	978.2458	7672.57	2558.556	93.10192	169.373	125.6444	175.16	0.00030617
7500	80	300	30	0.3	120	Results	100789	53864.6	16385	1116.8	17501.8	27.4	0.6	28	654.6712	966.9778	2.27507	297.4694	1060.174	7968.16	2558.556	130.5738	177.0548	139.3482	186.2266	0.00376209
7500	80	300	30	0.3	150	Results	100789	53864.6	15561.8	2160.6	17722.4	116.4	1.6	118	764.2656	936.2404	2.264404	297.1212	1143.682	8409.484	2558.556	176.802	189.5806	157.6874	201.7382	0.01813314
7500	80	300	30	0.3	180	Results	100789	53864.6	14614	3367.8	17981.8	327.8	4.8	332.6	887.7896	913.8308	2.055814	296.8282	1220.99	8892.758	2558.556	232.5182	203.7218	178.101	217.2226	0.04750436
7500	80	300	30	0.3	210	Results	100789	53864.6	13749	4324.4	18073.4	736.4	7.8	744.2	993.8046	889.7512	1.883878	296.4242	1279.532	9235.614	2558.556	291.1866	215.0706	195.7948	225.8962	0.09980644
7500	80	300	30	0.3	240	Results	100789	53864.6	12980.6	5140.8	18121.4	1252.8	13.4	1266.2	1091.978	872.6536	1.819908	295.9952	1331.83	9477.304	2558.556	353.3384	223.7408	211.591	230.7772	0.1666324
7500	80	300	30	0.3	270	Results	100789	53864.6	12234.8	5770.4	18005.2	1961.2	23.2	1984.4	1183.612	864.9164	1.805448	295.5932	1373.92	9712.768	2558.556	416.369	231.85	228.041	232.404	0.269638
7500	80	300	30	0.3	300	Results	100789	53864.6	11630.8	6192.4	17823.2	2604.2	27.4	2631.6	1251.356	853.8734	1.748496	295.1602	1405.314	9864.084	2558.556	475.5636	236.2808	237.302	229.5028	0.348826


7500	80	300	30	0.35	60	Results	100789	53864.6	17354.4	105.4	17459.8	0	0	0	509.9642	1011.4972	0	296.8676	900.2718	5046.756	2558.556	60.47158	164.1544	115.3366	167.633	0
7500	80	300	30	0.35	90	Results	100789	53864.6	17004.8	417.4	17422.2	3	0	3	567.8854	1001.5464	2.42	296.5614	972.8958	5208.364	2558.556	92.89956	168.2136	124.0256	173.9642	0.000530207
7500	80	300	30	0.35	120	Results	100789	53864.6	16437.8	1051.8	17489.6	22.2	0.2	22.4	647.6116	968.2332	2.580266	296.2766	1053.304	5489.89	2558.556	129.969	175.6978	137.404	184.5188	0.003419268
7500	80	300	30	0.35	150	Results	100789	53864.6	15549.4	2113.8	17663.2	100.6	1.4	102	758.817	940.8008	2.272154	296.0882	1140.012	5945.994	2558.556	175.952	188.2748	156.299	200.5034	0.015733474
7500	80	300	30	0.35	180	Results	100789	53864.6	14618.6	3256.4	17875	317.4	5.2	322.6	876.4536	907.8838	2.158036	295.8712	1214.834	6394.104	2558.556	230.2952	201.6916	176.5858	214.4652	0.0466269
7500	80	300	30	0.35	210	Results	100789	53864.6	13766.4	4239.4	18005.8	723	9.6	732.6	985.2292	893.7372	1.87815	295.6036	1276.23	6732.8	2558.556	288.9484	213.0974	194.9426	223.4262	0.0995393
7500	80	300	30	0.35	240	Results	100789	53864.6	12967.8	5107.6	18075.4	1334.2	18.8	1353	1087.71	870.541	1.7633	295.228	1326.542	7047.752	2558.556	352.6572	223.4286	211.7478	229.9358	0.1757592
7500	80	300	30	0.35	270	Results	100789	53864.6	12276.2	5649.6	17925.8	1917.6	25.8	1943.4	1169.688	863.6422	1.786584	294.8174	1366.77	7216.336	2558.556	412.531	229.0846	224.9488	229.2336	0.2606266
7500	80	300	30	0.35	300	Results	100789	53864.6	11711.6	6066.2	17777.8	2715.2	35.2	2750.4	1233.344	849.9098	1.699954	294.3382	1400.564	7328.264	2558.556	470.2296	233.3946	235.0362	225.2912	0.3653538


7500	80	300	30	0.4	60	Results	100789	53864.6	17300.2	151.8	17452	0	0	0	511.4176	990.8912	0	295.252	898.5732	3296.04	2558.556	60.68212	164.0844	115.7604	167.8664	0
7500	80	300	30	0.4	90	Results	100789	53864.6	17027.2	373	17400.2	2	0	2	563.7048	1010.1534	1.85	295.026	967.5	3434.176	2558.556	92.59814	167.1556	123.4104	172.5588	0.000458756
7500	80	300	30	0.4	120	Results	100789	53864.6	16405.2	1027	17432.2	18.8	0.4	19.2	645.2358	973.4096	2.567448	294.6628	1050.75	3708.198	2558.556	129.64	174.6652	137.7394	183.6436	0.003025928
7500	80	300	30	0.4	150	Results	100789	53864.6	15653.4	1953.8	17607.2	93.6	2.2	95.8	744.7184	943.7536	2.330648	294.1896	1129.674	4097.998	2558.556	173.9592	185.541	153.2402	197.0342	0.01455436
7500	80	300	30	0.4	180	Results	100789	53864.6	14670.4	3159	17829.4	314.8	4	318.8	865.2496	917.178	2.089912	293.9598	1207.218	4561.894	2558.556	228.218	199.371	173.8774	211.7216	0.04594114
7500	80	300	30	0.4	210	Results	100789	53864.6	13756	4253.8	18009.8	703.8	8.8	712.6	984.8676	890.5486	1.939214	293.7302	1271.938	4995.012	2558.556	289.468	212.5154	194.3648	223.7554	0.09666382
7500	80	300	30	0.4	240	Results	100789	53864.6	12956	5078.8	18034.8	1225.8	12.6	1238.4	1084.088	875.9436	1.796336	293.3842	1321.086	5264.484	2558.556	352.0568	221.6288	210.0356	228.4862	0.1578772
7500	80	300	30	0.4	270	Results	100789	53864.6	12252.4	5676.2	17928.6	1900.6	22	1922.6	1166.604	861.662	1.742234	293.0144	1361.252	5447.634	2558.556	412.951	228.207	223.1914	229.7378	0.245319
7500	80	300	30	0.4	300	Results	100789	53864.6	11695.6	6054.6	17750.2	2666.8	29.8	2696.6	1230.182	851.2514	1.680838	292.7038	1395.088	5569.36	2558.556	469.7004	231.886	233.192	225.2432	0.3458342


7500	80	300	30	0.45	60	Results	100789	53864.6	17310.4	81.6	17392	0	0	0	502.431	943.5438	0	292.6164	887.3032	1892.732	2558.556	60.34682	161.8598	113.5236	165.2288	0
7500	80	300	30	0.45	90	Results	100789	53864.6	16971.4	376.8	17348.2	3.4	0	3.4	560.4196	987.6174	2.753332	292.2368	960.0518	2044.226	2558.556	92.59148	165.7154	123.1532	171.655	0.000613088
7500	80	300	30	0.45	120	Results	100789	53864.6	16435.8	952.4	17388.2	15	0.2	15.2	635.5886	979.122	2.771538	291.9636	1038.638	2298.344	2558.556	128.8442	172.496	135.0306	180.9014	0.002694676
7500	80	300	30	0.45	150	Results	100789	53864.6	15588.8	1983.2	17572	92.8	1	93.8	742.575	944.2876	2.374322	291.516	1124.696	2687.898	2558.556	174.0078	184.2016	153.2588	196.3402	0.0152632
7500	80	300	30	0.45	180	Results	100789	53864.6	14722.2	3047.8	17770	291.4	4	295.4	855.6284	916.3408	2.049288	291.2978	1197.734	3121.67	2558.556	226.634	196.8662	172.3418	209.6154	0.04032718
7500	80	300	30	0.45	210	Results	100789	53864.6	13735.8	4158.8	17894.6	654	9.8	663.8	975.2098	895.3296	2.014648	290.8688	1262.184	3557.552	2558.556	287.8028	209.9186	192.1378	222.079	0.09283514
7500	80	300	30	0.45	240	Results	100789	53864.6	12963	4978.6	17941.6	1154.8	12.6	1167.4	1071.44	877.072	1.833052	290.377	1308.882	3834.4	2558.556	349.1364	218.922	207.2602	226.1748	0.1522562
7500	80	300	30	0.45	270	Results	100789	53864.6	12357.8	5457.4	17815.2	1791.8	20.6	1812.4	1142.182	866.217	1.749642	290.047	1348.554	3976.884	2558.556	406.0644	224.052	217.4298	224.8408	0.2350582
7500	80	300	30	0.45	300	Results	100789	53864.6	11755	5852.4	17607.4	2554.8	29	2583.8	1209.746	852.3494	1.682654	289.7616	1382.512	4092.446	2558.556	463.0336	227.4594	230.0866	220.8412	0.3286024


7500	80	300	30	0.5	60	Results	100789	53864.6	17249.2	122	17371.2	0.2	0	0.2	499.3796	1013.6666	0.8	287.2318	875.6816	865.9398	2558.556	60.57466	159.7494	113.0904	163.303	4.63232E-05
7500	80	300	30	0.5	90	Results	100789	53864.6	16937.2	342	17279.2	1.4	0	1.4	550.4892	967.9724	2.7	287.4088	944.7786	980.675	2558.556	92.27786	162.811	120.7074	168.1596	0.000283537
7500	80	300	30	0.5	120	Results	100789	53864.6	16366	975.2	17341.2	14	0.2	14.2	632.4394	975.372	2.33373	286.7438	1026.66	1242.786	2558.556	129.2568	170.456	134.6268	179.6534	0.00201713
7500	80	300	30	0.5	150	Results	100789	53864.6	15631.6	1832.6	17464.2	75.8	0.2	76	727.0614	943.3418	2.346092	286.5336	1105.164	1593.628	2558.556	172.3736	180.3394	150.1454	191.7412	0.012120228
7500	80	300	30	0.5	180	Results	100789	53864.6	14760	2908.8	17668.8	264.4	4.2	268.6	837.4964	918.4438	2.02895	286.426	1181.996	1980.67	2558.556	224.1958	192.1628	168.1502	204.8916	0.03613222
7500	80	300	30	0.5	210	Results	100789	53864.6	13784.2	4023	17807.2	636.2	6.6	642.8	954.5006	891.1968	1.932612	286.0148	1245.554	2394.874	2558.556	284.2638	204.6756	188.6442	216.5388	0.08684494
7500	80	300	30	0.5	240	Results	100789	53864.6	13058	4745.4	17803.4	1163.8	15.4	1179.2	1043.742	877.3518	1.839636	285.786	1293.46	2646.342	2558.556	342.7406	212.7186	201.7742	220.339	0.151567
7500	80	300	30	0.5	270	Results	100789	53864.6	12453	5273	17726	1774.4	22.6	1797	1119.468	864.5222	1.753676	285.3894	1334.488	2826.674	2558.556	400.663	218.0064	214.1726	219.5952	0.2298838
7500	80	300	30	0.5	300	Results	100789	53864.6	11826.6	5686.8	17513.4	2411	27.6	2438.6	1186.95	856.4824	1.660804	284.7496	1368.138	2954.402	2558.556	457.372	221.9506	225.127	217.4478	0.304429


7500	80	300	30	0.52	60	Results	100789	53864.6	17204.4	107.6	17312	0.4	0	0.4	492.101	999.4504	0.8	282.4036	862.4766	525.3834	2558.556	60.46994	157.1414	111.618	160.7822	9.30504E-05
7500	80	300	30	0.52	90	Results	100789	53864.6	16837.8	387.2	17225	3.6	0.2	3.8	549.071	998.3568	3.035714	282.7824	935.069	673.1498	2558.556	92.61886	161.1546	120.6038	166.9786	0.00066491
7500	80	300	30	0.52	120	Results	100789	53864.6	16341.6	891.8	17233.4	17.8	0.2	18	620.1232	976.8184	2.378722	282.6702	1011.6144	878.5086	2558.556	128.2324	167.2026	132.221	175.6596	0.002545074
7500	80	300	30	0.52	150	Results	100789	53864.6	15576.2	1834.6	17410.8	92.8	2	94.8	720.8016	940.6126	2.327798	283.077	1096.42	1213.332	2558.556	172.1238	178.0384	149.5744	189.4902	0.01430558
7500	80	300	30	0.52	180	Results	100789	53864.6	14774	2818.2	17592.2	275.2	3.4	278.6	826.285	918.6492	2.061618	283.228	1169.318	1599.194	2558.556	222.6094	189.5792	166.3874	201.4232	0.03766356
7500	80	300	30	0.52	210	Results	100789	53864.6	13875.8	3858.6	17734.4	594.8	7.4	602.2	932.8752	894.9334	1.973864	282.6376	1229.168	1967.074	2558.556	280.5308	200.9016	182.7662	211.3226	0.0818916
7500	80	300	30	0.52	240	Results	100789	53864.6	13086.2	4667.2	17753.4	1131	12.8	1143.8	1032.8436	877.3454	1.800466	282.5432	1282.596	2250.882	2558.556	340.6364	209.9718	199.9324	218.1042	0.1444504
7500	80	300	30	0.52	270	Results	100789	53864.6	12483.8	5170.6	17654.4	1645.6	19.6	1665.2	1107.7	864.1126	1.758378	282.5742	1321.118	2438.534	2558.556	398.3592	215.7404	210.8866	216.6004	0.2144364
7500	80	300	30	0.52	300	Results	100789	53864.6	11892.4	5606.2	17498.6	2320.8	31	2351.8	1169.154	852.232	1.690078	282.2436	1356.286	2567.594	2558.556	452.7564	219.244	220.2956	214.0762	0.2927326


7500	80	300	30	0.54	60	Results	100789	53864.6	17152.8	97.8	17250.6	0.2	0	0.2	481.2156	986.6406	0.6	275.1004	842.6118	216.439	2558.556	60.42122	153.1522	109.222	156.5798	3.49284E-05
7500	80	300	30	0.54	90	Results	100789	53864.6	16872.6	293.2	17165.8	2.6	0	2.6	533.1486	976.144	3.1	276.5916	914.547	305.915	2558.556	91.91216	156.6226	117.4036	161.8128	0.000320146
7500	80	300	30	0.54	120	Results	100789	53864.6	16453	719.4	17172.4	12.2	0	12.2	598.9062	963.8902	2.721834	277.507	990.5522	489.7242	2558.556	126.5086	162.0982	127.5622	169.8872	0.002263695
7500	80	300	30	0.54	150	Results	100789	53864.6	15614.8	1706	17320.8	75.6	2	77.6	703.6722	945.9436	2.426936	277.836	1079.266	839.6834	2558.556	170.3164	173.4558	146.1346	184.3766	0.01083377
7500	80	300	30	0.54	180	Results	100789	53864.6	14803.2	2655.2	17458.4	254	1.8	255.8	804.7274	912.8878	2.056366	278.826	1149.988	1186.614	2558.556	219.5934	184.794	162.1134	196.574	0.03428964
7500	80	300	30	0.54	210	Results	100789	53864.6	13916.2	3760.2	17676.4	604	8.6	612.6	920.0794	895.1762	1.94886	279.1784	1219.912	1571.986	2558.556	278.216	196.9484	180.7136	208.8076	0.08085006
7500	80	300	30	0.54	240	Results	100789	53864.6	13166.6	4532.4	17699	1091	17.2	1108.2	1013.058	877.2646	1.839266	278.6632	1271.194	1847.744	2558.556	336.799	205.2806	196.5958	213.0182	0.1456472
7500	80	300	30	0.54	270	Results	100789	53864.6	12474.6	5070.2	17544.8	1677.2	17.2	1694.4	1089.122	864.9754	1.754984	278.9284	1311.6	2039.574	2558.556	393.325	211.1954	209.143	213.2956	0.2122174
7500	80	300	30	0.54	300	Results	100789	53864.6	11944.2	5449.2	17393.4	2325.8	27.2	2353	1153.042	855.8034	1.692804	279.0378	1345.708	2177.754	2558.556	448.6456	214.918	217.2788	210.5708	0.2933782


7500	80	300	30	0.56	60	Results	100789	53864.6	16993.6	46	17039.6	0	0	0	434.3234	752.2692	0	241.9242	755.5464	27.5700522	2558.556	60.18812	135.3718	99.55256	138.4694	0
7500	80	300	30	0.56	90	Results	100789	53864.6	16814.2	122.6	16936.8	0	0	0	489.4856	932.7914	0	252.1388	844.1158	54.149195	2558.556	90.7354	141.9126	108.821	146.2298	0
7500	80	300	30	0.56	120	Results	100789	53864.6	16410.8	542.8	16953.6	8.2	0	8.2	565.2668	931.0566	2.83	262.0718	942.0074	174.17062	2558.556	124.682	151.8722	121.2792	158.9366	0.001048696
7500	80	300	30	0.56	150	Results	100789	53864.6	15711.4	1368	17079.4	65.6	1	66.6	662.9548	927.2544	2.329966	267.3116	1036.868	431.052	2558.556	165.7498	163.7862	138.3616	173.7704	0.00934722
7500	80	300	30	0.56	180	Results	100789	53864.6	14896.6	2370	17266.6	237.2	5.4	242.6	767.4144	909.1584	2.19836	269.407	1117.484	740.073	2558.556	214.153	175.504	155.5918	186.8466	0.03450026
7500	80	300	30	0.56	210	Results	100789	53864.6	13998	3475	17473	540.2	7	547.2	887.9876	893.7246	1.918914	272.0706	1196.366	1123.2806	2558.556	271.814	189.3096	175.6624	201.0586	0.07012984
7500	80	300	30	0.56	240	Results	100789	53864.6	13342.2	4163.2	17505.4	993.4	12	1005.4	973.7216	876.0964	1.799324	272.783	1245.358	1383.62	2558.556	327.5356	197.7134	188.5158	205.1346	0.1243702
7500	80	300	30	0.56	270	Results	100789	53864.6	12588	4817.6	17405.6	1593.6	16.4	1610	1058.376	863.5356	1.723874	273.7522	1293.306	1603.414	2558.556	385.6652	204.1538	203.4828	206.8348	0.19631
7500	80	300	30	0.56	300	Results	100789	53864.6	12055.8	5201.6	17257.4	2191.2	23.4	2214.6	1118.98	853.9498	1.732594	274.4972	1328.008	1736.854	2558.556	438.938	207.9146	210.9214	204.6096	0.277883


7500	80	300	30	0.58	60	Results	100789	53864.6	16656.6	1	16657.6	0	0	0	358.7654	369.95	0	185.6008	609.6196	0.002619048	2558.556	60.00286	106.5332	83.68414	108.54384	0
7500	80	300	30	0.58	90	Results	100789	53864.6	16553.4	10.6	16564	0	0	0	413.6086	727.418	0	198.1714	700.4902	0.01365078	2558.556	90.06476	113.7012	93.0977	116.6298	0
7500	80	300	30	0.58	120	Results	100789	53864.6	16387.8	102.6	16490.4	0.2	0	0.2	475.561	923.7644	0.4	214.0524	801.5188	5.0477546	2558.556	120.7278	122.8034	103.53674	127.3484	0
7500	80	300	30	0.58	150	Results	100789	53864.6	15963.8	638.6	16602.4	25.2	0.4	25.6	568.1812	921.9074	2.022884	234.4374	927.7388	79.91344888	2558.556	156.5384	137.9266	119.9342	145.378	0.003372064
7500	80	300	30	0.58	180	Results	100789	53864.6	15143.4	1729.2	16872.6	158.4	3	161.4	689.4242	893.7044	2.051518	248.569	1046.0238	333.0214	2558.556	203.3794	156.1456	141.0002	165.8636	0.020755762
7500	80	300	30	0.58	210	Results	100789	53864.6	14285.4	2778.4	17063.8	418.6	3.8	422.4	803.811	886.491	2.024498	255.3716	1132.176	633.7466	2558.556	256.442	170.4426	160.1294	180.5816	0.05443268
7500	80	300	30	0.58	240	Results	100789	53864.6	13459.4	3774.8	17234.2	904.2	9	913.2	922.042	875.7238	1.803774	261.8142	1207.658	967.2362	2558.556	316.789	185.3888	178.4312	193.058	0.11331098
7500	80	300	30	0.58	270	Results	100789	53864.6	12744	4478.6	17222.6	1406.2	18.4	1424.6	1015.0582	861.836	1.720286	265.3712	1263.088	1208.332	2558.556	374.7228	194.9358	195.6778	197.7486	0.172367
7500	80	300	30	0.58	300	Results	100789	53864.6	12186.4	4945.6	17132	2062.8	25	2087.8	1080.452	855.3706	1.66086	266.1808	1304.734	1351.248	2558.556	429.4902	198.7408	203.3052	196.466	0.2463464


7500	80	300	30	0.6	60	Results	100789	53864.6	16238.8	0	16238.8	0	0	0	306.743	0	0	145.9414	506.3698	0	2558.556	60	86.24148	72.8584	87.64328	0
7500	80	300	30	0.6	90	Results	100789	53864.6	16167.2	0.4	16167.6	0	0	0	358.8566	200.3	0	156.7784	590.3406	0	2558.556	90.00112	92.86806	81.29238	94.69496	0
7500	80	300	30	0.6	120	Results	100789	53864.6	16057.4	3.2	16060.6	0	0	0	408.2508	824.025	0	166.065	669.6974	0	2558.556	120.0296	98.31338	88.95994	100.887	0
7500	80	300	30	0.6	150	Results	100789	53864.6	15961	34.2	15995.2	0.2	0	0.2	463.1808	998.7716	0.4	177.8362	757.0684	0	2558.556	150.3896	105.24512	98.24144	108.674	2.52812E-05
7500	80	300	30	0.6	180	Results	100789	53864.6	15627.2	408.2	16035.4	28.8	0.4	29.2	541.0544	908.0804	1.77222	199.4922	877.5868	13.92155678	2558.556	184.2638	117.5918	112.1268	123.6498	0.003368882
7500	80	300	30	0.6	210	Results	100789	53864.6	14732.2	1717.4	16449.6	249	3	252	685.4404	864.571	1.878572	227.9884	1031.6562	202.99584	2558.556	235.4824	143.0078	136.5732	151.9848	0.02744806
7500	80	300	30	0.6	240	Results	100789	53864.6	13837.2	2924.2	16761.4	670.6	8.6	679.2	824.16	866.431	1.775124	242.8608	1140.392	487.2774	2558.556	295.1842	163.4582	161.648	171.2308	0.07998252
7500	80	300	30	0.6	270	Results	100789	53864.6	13079.2	3771.8	16851	1203.4	15.2	1218.6	924.8032	862.1574	1.747742	248.0686	1203.85	755.1916	2558.556	353.6436	174.646	176.496	179.3966	0.14545006
7500	80	300	30	0.6	300	Results	100789	53864.6	12423.6	4448	16871.6	1828.2	22.2	1850.4	1024.0258	855.352	1.665764	256.1116	1268.302	979.8886	2558.556	413.5544	186.604	191.7988	185.7296	0.2110822


7500	80	300	30	0.62	60	Results	100789	53864.6	15751.2	0	15751.2	0	0	0	265.844	0	0	115.6004	425.1204	0	2558.556	60	70.51094	63.93864	71.3945	0
7500	80	300	30	0.62	90	Results	100789	53864.6	15680.4	0	15680.4	0	0	0	314.8306	0	0	124.3342	501.6844	0	2558.556	90	76.02716	71.49804	77.30518	0
7500	80	300	30	0.62	120	Results	100789	53864.6	15592.6	0	15592.6	0	0	0	364.0062	0	0	133.3514	578.2412	0	2558.556	120	81.52406	79.14976	83.33244	0
7500	80	300	30	0.62	150	Results	100789	53864.6	15515	2.6	15517.6	0	0	0	411.0132	472.684	0	141.219	650.996	0	2558.556	150.0364	86.37132	86.10298	88.40456	0
7500	80	300	30	0.62	180	Results	100789	53864.6	15427.6	9	15436.6	0.2	0	0.2	461.265	773.0778	0.2	150.854	728.3406	0	2558.556	180.138	92.33508	93.96302	94.60838	1.29912E-05
7500	80	300	30	0.62	210	Results	100789	53864.6	15294.4	132	15426.4	8.2	0	8.2	519.5024	937.2574	0.315	164.2472	818.8492	0.297342	2558.556	211.6906	99.99056	103.50032	102.8723	0.000653594
7500	80	300	30	0.62	240	Results	100789	53864.6	14580.4	1177.6	15758	256.6	3.4	260	641.6692	874.75	1.462284	197.0236	976.5324	72.22024	2558.556	257.9364	121.3452	124.3976	128.1714	0.022903419
7500	80	300	30	0.62	270	Results	100789	53864.6	13605	2568.6	16173.6	781.2	10.8	792	785.235	850.254	1.706328	218.5958	1099.268	287.7625	2558.556	320.7052	143.5058	147.5636	149.7776	0.08372054
7500	80	300	30	0.62	300	Results	100789	53864.6	12759.4	3656.2	16415.6	1496	13.4	1509.4	922.939	851.4252	1.644582	235.0698	1197.754	562.0678	2558.556	387.528	164.3088	170.9836	165.9358	0.1638754


7500	80	300	30	0.64	60	Results	100789	53864.6	15307.8	0	15307.8	0	0	0	238.6756	0	0	95.2641	369.58	0	2558.556	60	60.02332	57.95156	60.70062	0
7500	80	300	30	0.64	90	Results	100789	53864.6	15215.4	0	15215.4	0	0	0	286.5492	0	0	103.70962	442.3696	0	2558.556	90	65.40486	64.80216	66.3424	0
7500	80	300	30	0.64	120	Results	100789	53864.6	15151.6	0	15151.6	0	0	0	333.3796	0	0	111.3912	513.1104	0	2558.556	120	70.3321	71.46922	71.57816	0
7500	80	300	30	0.64	150	Results	100789	53864.6	15082	0	15082	0	0	0	377.041	0	0	117.5424	578.6922	0	2558.556	150	74.26126	77.23512	75.54464	0
7500	80	300	30	0.64	180	Results	100789	53864.6	15019.4	0.8	15020.2	0	0	0	422.0464	213.25	0	124.0182	645.9024	0	2558.556	180.0144	78.5182	83.73708	79.75162	0
7500	80	300	30	0.64	210	Results	100789	53864.6	14943.6	7	14950.6	0.4	0	0.4	465.1042	880.783	0	130.2384	709.929	0	2558.556	210.1282	82.5109	88.875	83.48964	0
7500	80	300	30	0.64	240	Results	100789	53864.6	14833	66.8	14899.8	4	0	4	520.6642	963.7118	0.2066666	142.051	792.2884	0	2558.556	241.2254	89.76704	97.2553	91.3708	9.38442E-05
7500	80	300	30	0.64	270	Results	100789	53864.6	14646.2	323.8	14970	82.8	0.4	83.2	580.305	905.7404	0.8844762	154.1214	881.017	1.506666	2558.556	275.5434	96.27212	105.77746	99.50114	0.003929325
7500	80	300	30	0.64	300	Results	100789	53864.6	13858.6	1436.4	15295	558	4.8	562.8	692.1838	845.3554	1.3845016	181.7222	1016.438	74.293428	2558.556	327.1822	113.00976	123.3694	118.0214	0.044410024


7500	80	300	30	0.66	60	Results	100789	53864.6	14891.4	0	14891.4	0	0	0	219.7052	0	0	81.61442	330.2698	0	2558.556	60	52.99008	53.33746	53.3777	0
7500	80	300	30	0.66	90	Results	100789	53864.6	14812	0	14812	0	0	0	264.6006	0	0	87.94254	396.4548	0	2558.556	90	57.16112	59.63844	57.80086	0
7500	80	300	30	0.66	120	Results	100789	53864.6	14748.2	0	14748.2	0	0	0	311.3272	0	0	95.50944	464.987	0	2558.556	120	62.25572	66.10878	62.96272	0
7500	80	300	30	0.66	150	Results	100789	53864.6	14683.2	0	14683.2	0	0	0	352.0078	0	0	100.0504	524.4098	0	2558.556	150	65.27606	70.92578	65.806	0
7500	80	300	30	0.66	180	Results	100789	53864.6	14611.6	0	14611.6	0	0	0	396.0992	0	0	106.60894	588.638	0	2558.556	180	69.49404	76.52592	70.07902	0
7500	80	300	30	0.66	210	Results	100789	53864.6	14541.4	0.8	14542.2	0	0	0	438.483	282.3	0	112.14	650.0408	0	2558.556	210.0172	73.20884	81.4486	73.76354	0
7500	80	300	30	0.66	240	Results	100789	53864.6	14483	6	14489	0	0	0	473.4122	774.3922	0	114.4678	700.3456	0	2558.556	240.1224	74.67192	83.0877	75.41302	0
7500	80	300	30	0.66	270	Results	100789	53864.6	14401	30.6	14431.6	4.6	0	4.6	517.0702	901.2986	0.24	120.5112	763.195	0	2558.556	270.6686	78.4897	88.29492	79.18672	0.000153342
7500	80	300	30	0.66	300	Results	100789	53864.6	14245.2	207.2	14452.4	54.2	0	54.2	571.388	924.6146	0.4967604	131.5932	843.2572	0.037381	2558.556	303.9012	84.41594	95.0637	86.252	0.00236682


7500	80	300	30	0.68	60	Results	100789	53864.6	14477	0	14477	0	0	0	203.9518	0	0	70.27856	297.5514	0	2558.556	60	46.97124	49.68836	47.29232	0
7500	80	300	30	0.68	90	Results	100789	53864.6	14406.6	0	14406.6	0	0	0	248.2028	0	0	76.2203	360.9712	0	2558.556	90	51.02546	55.61908	51.55836	0
7500	80	300	30	0.68	120	Results	100789	53864.6	14359.2	0	14359.2	0	0	0	290.3782	0	0	81.4255	421.0454	0	2558.556	120	54.68014	60.51496	55.18312	0
7500	80	300	30	0.68	150	Results	100789	53864.6	14297.6	0	14297.6	0	0	0	332.529	0	0	86.60572	481.0174	0	2558.556	150	58.2343	65.57176	58.72296	0
7500	80	300	30	0.68	180	Results	100789	53864.6	14214.6	0	14214.6	0	0	0	375.0558	0	0	92.08964	541.3748	0	2558.556	180	61.86112	70.80568	62.38888	0
7500	80	300	30	0.68	210	Results	100789	53864.6	14158	0	14158	0	0	0	411.6202	0	0	95.02114	592.867	0	2558.556	210	63.80884	73.68716	64.124	0
7500	80	300	30	0.68	240	Results	100789	53864.6	14101.4	0.6	14102	0	0	0	451.165	308.4	0	99.83464	648.4228	0	2558.556	240.0068	67.00334	76.93608	67.21862	0
7500	80	300	30	0.68	270	Results	100789	53864.6	14035.2	6	14041.2	1.2	0	1.2	488.7814	682.6104	0.2	103.55944	701.1506	0	2558.556	270.1324	69.5191	79.40452	69.65584	1.42339E-05
7500	80	300	30	0.68	300	Results	100789	53864.6	13994	21.8	14015.8	5.2	0	5.2	521.962	925.6096	0.1578948	104.60964	747.368	0	2558.556	300.5366	70.2178	80.48814	70.43394	0.000184266


